序号,电影类别,编码,公映证号,片名,第一出品单位,公示批次链接,公示名称,公示日期
72,国产故事片,1104492019,410,从来佳茗似佳人,安徽幕格影业股份有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1326.shtml,2019年电影公映许可证发放公示（国产故事片第七期）,2019-08-21
73,国产故事片,1104592019,421,豹子头林冲之野猪林,北京信义时代电影股份有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1326.shtml,2019年电影公映许可证发放公示（国产故事片第七期）,2019-08-21
1,国产故事片,1102422018,230(2018),宝宝回家,北京金盾出版社,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
2,国产故事片,1104022018,366(2018),大傩·董春女,乐安县文旅发展投资有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
3,国产故事片,1105352018,414(2018),八卦拳之潜龙勿用,电影频道节目中心,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
4,国产故事片,1105932018,535(2018),八卦宗师之亢龙有悔,电影频道节目中心,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
5,国产故事片,1108152018,723(2018),烟台山,北京华纳东方文化发展有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
6,国产故事片,1108162018,724(2018),欲望商店,北京弘悦影视传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
7,国产故事片,1108712018,783(2018),大王派我来巡山,电影频道节目中心,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
8,国产故事片,1109352018,838(2018),坐着火车上北京,内蒙古伊禾影视文化有限责任公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
9,国产故事片,1109672018,869(2018),天水来的姑娘,电影频道节目中心,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
10,国产故事片,1100352019,35,到你身边,佛山宏儒贤圣文化传播有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
11,国产故事片,1100792019,79,别告诉她,光延时代（北京）文化传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
12,国产故事片,1100872019,84,怪癖英雄,北京盛浩飞扬影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
13,国产故事片,1101572019,95,红色圩场,江西电影制片厂有限责任公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
14,国产故事片,1101082019,105,过山榜,上海电影（集团）有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
15,国产故事片,1101352019,132,迷蝴蝶,北京奇异光芒文化传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
16,国产故事片,1101382019,135,偷龙换凤,四川狼族影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
17,国产故事片,1101482019,144,煎饼果子来一套,桂林圆周率影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
18,国产故事片,1101742019,154,兵符天下之飞鱼对决,上海仓城润之影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
19,国产故事片,1101812019,170,回到过去拥抱你,北京耀莱影视文化传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
20,国产故事片,1101612019,176,陌路徒者,公安部金盾影视文化中心,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
21,国产故事片,1101922019,183,公仔,海南红山之外影视文化传播有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
22,国产故事片,1103662019,188,银河补习班,天津橙子映像传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
23,国产故事片,1101992019,191,建筑师,泰州量润影视文化发展有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
24,国产故事片,1102462019,199,扫毒2天地对决,银都机构有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
25,国产故事片,1102092019,201,靠近我温暖你,江苏吉恩影视文化有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
26,国产故事片,1102122019,204,兵符天下之追命金刀,上海仓城润之影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
27,国产故事片,1102212019,213,北平会馆,河北火星文化传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
28,国产故事片,1102332019,214,兵符天下之重现江湖,上海仓城润之影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
29,国产故事片,1102692019,218,那一夜，我给你开过车,电影频道节目中心,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
30,国产故事片,1102262019,219,引战,公安部金盾影视文化中心,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
31,国产故事片,1102312019,226,加油吧！老师,厦门丹山影视有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
32,国产故事片,1102382019,233,街舞青春,重庆步天影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
33,国产故事片,1102392019,234,绝地危机,西安沣镐嘉艺影视文化传播有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
34,国产故事片,1102532019,250,舞动吧！少年,鸿松影视文化（深圳）有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
35,国产故事片,1102562019,253,苹果村的喜事儿,栖霞市金瓜子文化艺术交流有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
36,国产故事片,1102612019,258,奔跑的少年,显盛国家文化传媒（北京）有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
37,国产故事片,1102622019,260,那座桥,酷锐赫兹（北京）影视文化有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
38,国产故事片,1102912019,272,兵王传奇,江苏世说新语影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
39,国产故事片,1102932019,275,女婿（豫剧）,郑州市赢冠文化传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
40,国产故事片,1102942019,276,笑里藏刀,电影频道节目中心,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
41,国产故事片,1102952019,277,温暖之城,乐和影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
42,国产故事片,1102992019,283,超级的我,黑蚂蚁（上海）影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
43,国产故事片,1103312019,300,小Q,星皓影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
44,国产故事片,1103232019,306,百家拳之洪拳,阳明传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
45,国产故事片,1103362019,309,望儿山,孟氏文化影视（辽宁）有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
46,国产故事片,1103372019,310,第四面墙,和和（上海）影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
47,国产故事片,1103412019,315,伶工学社,海门市一九九零文化传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
48,国产故事片,1103472019,317,西兰姑娘,重庆市元幕影视有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
49,国产故事片,1103482019,318,骄阳,北京良映文化传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
50,国产故事片,1103522019,322,少北宗师,阳明传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
51,国产故事片,1103592019,329,铤而走险,黑蚂蚁（上海）影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
52,国产故事片,1103672019,330,狼牙关,西安天牛影视制作有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
53,国产故事片,1103682019,331,高兴逮笨贼,峨眉电影集团有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
54,国产故事片,1103832019,347,雷雨（沪剧）,上海沪剧艺术传习所（上海沪剧院）,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
55,国产故事片,1103842019,348,桂香街,常州广播电视台,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
56,国产故事片,1103882019,353,小小家长,河南相见未晚文化传播有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
57,国产故事片,1103942019,359,海棠红（评剧）,天津滨海国际影业有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
58,国产故事片,1104032019,362,白蛇传·情（粤剧）,珠江电影集团有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1325.shtml,2019年电影公映许可证发放公示（国产故事片第六期）,2019-07-22
1,国产故事片,1100422018,045（2018）,别岁,北京你好帅气文化传媒有限公司,http://www.chinafilm.gov.cn/chinafilm/contents/168/1324.shtml,2019年电影公映许可证发放公示（国产故事片第五期）,2019-06-21
